-----------------------------------------------------------------------------------------
X	Y	year	month	day	Mag	Z(m)	hr	min	sec	stage
336043	432576	2019	8	24	-1.728	-1994.62	20	58	27	8
336026	432838	2019	8	24	-1.87	-2038.83	20	58	34	8
336075	432560	2019	8	24	-1.797	-1998.02	20	58	39	8
335914	432806	2019	8	24	-1.776	-2047.61	20	58	48	8
336060	432737	2019	8	24	-1.803	-2032.33	20	58	52	8
335834	432456	2019	8	24	-1.731	-2129.9	20	58	52	8
336028	432867	2019	8	24	-1.817	-2052.54	20	59	2	8
336029	432861	2019	8	24	-1.662	-2040.37	20	59	30	8
336064	432728	2019	8	24	-1.849	-2033.09	20	59	39	8
335986	432641	2019	8	24	-1.949	-2106.45	21	0	1	8
336084	432497	2019	8	24	-1.971	-2018.11	21	0	12	8
336192	432655	2019	8	24	-1.825	-1948.36	21	0	36	8
336061	432722	2019	8	24	-1.263	-2023.49	21	0	43	8
336069	432750	2019	8	24	-1.534	-2022.65	21	0	43	8
336114	432572	2019	8	24	-1.918	-2017.5	21	1	5	8
336063	432742	2019	8	24	-1.929	-2024.87	21	1	13	8
336017	432518	2019	8	24	-1.44	-2093.23	21	1	24	8
336052	432592	2019	8	24	-1.786	-1991.78	21	1	42	8
336069	432734	2019	8	24	-1.805	-2026.2	21	1	46	8
336062	432748	2019	8	24	-1.963	-2033.17	21	2	0	8
336039	432599	2019	8	24	-1.8	-1996.51	21	2	11	8
336099	432711	2019	8	24	-2.022	-2107.61	21	2	29	8
335974	432515	2019	8	24	-1.837	-2048.76	21	3	18	8
336080	432697	2019	8	24	-1.506	-1994.5	21	3	25	8
336032	432589	2019	8	24	-1.538	-1972.11	21	3	35	8
336119	432620	2019	8	24	-1.503	-1995.54	21	4	2	8
336083	432724	2019	8	24	-1.702	-2027.95	21	4	15	8
336082	432646	2019	8	24	-1.969	-2047.88	21	4	33	8
336056	432723	2019	8	24	-1.952	-2034.98	21	5	7	8
336050	432897	2019	8	24	-1.827	-2041.86	21	5	22	8
336017	432762	2019	8	24	-1.888	-2058.1	21	5	24	8
336104	432561	2019	8	24	-1.394	-2012.06	21	5	29	8
336072	432665	2019	8	24	-1.982	-1994.02	21	5	31	8
336061	432746	2019	8	24	-1.873	-2025.97	21	6	21	8
336042	432777	2019	8	24	-1.985	-2045.26	21	6	24	8
336044	432875	2019	8	24	-1.831	-2044.6	21	7	5	8
335900	432488	2019	8	24	-1.432	-2164.37	21	7	44	8
336104	432598	2019	8	24	-0.388	-2003.95	21	7	46	8
336101	432626	2019	8	24	-1.054	-2001.7	21	7	48	8
336107	432631	2019	8	24	NaN	-1988.58	21	7	49	8
336056	432713	2019	8	24	-1.939	-1998.5	21	7	54	8
336095	432487	2019	8	24	-1.937	-2128.03	21	8	23	8
336121	432564	2019	8	24	-1.947	-2038.09	21	8	23	8
336090	432613	2019	8	24	-2.05	-2103.08	21	8	47	8
336073	432548	2019	8	24	-1.764	-2070.65	21	8	53	8
336087	432557	2019	8	24	-1.992	-2008.27	21	9	13	8
336117	432620	2019	8	24	-1.618	-1999.43	21	9	49	8
336040	432578	2019	8	24	-1.752	-1979.44	21	9	52	8
336016	432590	2019	8	24	-1.544	-2005.16	21	9	56	8
336112	432507	2019	8	24	-1.814	-2088.65	21	9	58	8
336065	432698	2019	8	24	-0.642	-1997.09	21	10	12	8
336105	432612	2019	8	24	-1.956	-2033.01	21	10	14	8
336136	432593	2019	8	24	-1.03	-1996.01	21	10	21	8
335935	432536	2019	8	24	-1.62	-2038.31	21	10	52	8
336095	432536	2019	8	24	-1.848	-2033.17	21	11	7	8
335934	432531	2019	8	24	-1.323	-2040.13	21	11	11	8
336032	432826	2019	8	24	-1.609	-2037.88	21	11	40	8
336115	432649	2019	8	24	-1.862	-1994.26	21	11	46	8
336029	432821	2019	8	24	-1.963	-2035.64	21	12	22	8
336099	432631	2019	8	24	-2.011	-2031.26	21	12	29	8
336110	432623	2019	8	24	-1.092	-2001.33	21	12	35	8
336076	432745	2019	8	24	-1.971	-2027.65	21	12	45	8
336068	432744	2019	8	24	-1.968	-2020.11	21	12	51	8
336094	432551	2019	8	24	-1.979	-2030.32	21	12	56	8
336054	432697	2019	8	24	-1.928	-2049.46	21	12	59	8
336028	432878	2019	8	24	-1.951	-2043.05	21	13	35	8
335971	432475	2019	8	24	-1.166	-2042.42	21	13	53	8
336031	432855	2019	8	24	-1.87	-2033.57	21	13	53	8
336029	432606	2019	8	24	-1.908	-2004.9	21	13	57	8
336027	432826	2019	8	24	-1.861	-2041.09	21	14	17	8
336067	432553	2019	8	24	-1.55	-2012.21	21	14	28	8
336031	432860	2019	8	24	-1.654	-2034.98	21	14	35	8
336128	432623	2019	8	24	-1.785	-1990.77	21	14	45	8
336071	432769	2019	8	24	-1.988	-2004.06	21	15	8	8
336020	432880	2019	8	24	-1.939	-2051.7	21	15	20	8
336026	432848	2019	8	24	-1.699	-2038.46	21	16	8	8
336078	432701	2019	8	24	-1.562	-1975.75	21	16	10	8
336070	432619	2019	8	24	-1.527	-2025.59	21	16	48	8
336070	432718	2019	8	24	-1.944	-2000.83	21	16	55	8
336059	432720	2019	8	24	-1.935	-2005.37	21	16	59	8
336038	432896	2019	8	24	-1.87	-2048.8	21	17	22	8
336120	432622	2019	8	24	-1.262	-2103.63	21	17	37	8
336084	432729	2019	8	24	-1.898	-2026.01	21	18	4	8
336052	432890	2019	8	24	-1.967	-2057.16	21	18	49	8
336037	432581	2019	8	24	-1.765	-1974.02	21	18	52	8
336060	432713	2019	8	24	-1.28	-2003.33	21	19	31	8
336059	432696	2019	8	24	-1.99	-2045.52	21	20	0	8
335958	432922	2019	8	24	-1.775	-2042.22	21	20	0	8
336100	432491	2019	8	24	-1.409	-2085.91	21	20	38	8
336112	432697	2019	8	24	-1.996	-2028.01	21	20	48	8
336037	432787	2019	8	24	-1.888	-2045.8	21	20	51	8
336036	432887	2019	8	24	-1.649	-2045.34	21	21	0	8
336033	432896	2019	8	24	-1.905	-2058.73	21	21	13	8
336036	432849	2019	8	24	-1.842	-2038.38	21	21	13	8
336044	432579	2019	8	24	-1.379	-1992.89	21	21	25	8
336059	432740	2019	8	24	-1.971	-2008.91	21	21	32	8
336083	432736	2019	8	24	-1.678	-2029.65	21	22	31	8
336063	432762	2019	8	24	-1.915	-2031.65	21	22	45	8
336063	432713	2019	8	24	-1.218	-2016.78	21	23	28	8
336041	432748	2019	8	24	-1.954	-2009.02	21	23	40	8
336116	432631	2019	8	24	-1.68	-1994.2	21	24	14	8
336108	432521	2019	8	24	-1.939	-2024.97	21	24	49	8
336076	432755	2019	8	24	-1.901	-2046.71	21	24	49	8
336059	432744	2019	8	24	-1.888	-2037.08	21	24	50	8
336037	432763	2019	8	24	-1.984	-2058.46	21	24	51	8
336123	432538	2019	8	24	-1.85	-2102.36	21	24	55	8
336067	432758	2019	8	24	-1.978	-2018.49	21	25	13	8
336082	432617	2019	8	24	-1.873	-2026.09	21	25	19	8
336130	432524	2019	8	24	-1.48	-2107.24	21	25	27	8
336040	432858	2019	8	24	-1.828	-2039.25	21	25	41	8
336085	432751	2019	8	24	-2.057	-1997.58	21	26	9	8
336056	432569	2019	8	24	-1.906	-1980.81	21	27	17	8
336056	432614	2019	8	24	-1.871	-2001.35	21	27	41	8
336069	432687	2019	8	24	-0.664	-1998.53	21	28	2	8
336069	432743	2019	8	24	-1.935	-2034.03	21	28	4	8
336076	432645	2019	8	24	-1.922	-2016.34	21	28	19	8
336070	432752	2019	8	24	-2.007	-2023.77	21	28	56	8
335970	432910	2019	8	24	-1.693	-2045.92	21	28	59	8
336069	432730	2019	8	24	-1.796	-2015.42	21	29	34	8
336105	432619	2019	8	24	-1.087	-1996.45	21	30	2	8
336117	432616	2019	8	24	-1.328	-1994.07	21	30	17	8
336024	432867	2019	8	24	-1.821	-2053.71	21	30	25	8
336095	432717	2019	8	24	-1.685	-2022.42	21	31	10	8
335975	432870	2019	8	24	-1.857	-2038.61	21	31	24	8
336022	432861	2019	8	24	-1.567	-2040.14	21	31	29	8
336034	432805	2019	8	24	-1.725	-2036.41	21	31	35	8
335962	432551	2019	8	24	-1.597	-2030.53	21	31	36	8
336025	432880	2019	8	24	-1.828	-2045.47	21	31	54	8
336036	432813	2019	8	24	-1.834	-2035.98	21	32	0	8
336032	432851	2019	8	24	-1.924	-2038.31	21	32	9	8
336069	432712	2019	8	24	-1.641	-2001.44	21	32	21	8
336051	432851	2019	8	24	-1.971	-2038.06	21	32	48	8
336088	432616	2019	8	24	-0.683	-2097.44	21	33	0	8
336092	432608	2019	8	24	-1.486	-2004.81	21	33	9	8
336059	432590	2019	8	24	-1.908	-1998.85	21	33	41	8
335959	432506	2019	8	24	-1.893	-2034.37	21	33	45	8
336039	432822	2019	8	24	-1.914	-2041.28	21	33	50	8
336032	432816	2019	8	24	-1.407	-2038.55	21	33	56	8
336046	432736	2019	8	24	-1.78	-2034.2	21	34	4	8
335992	432879	2019	8	24	-1.424	-2039.36	21	34	5	8
336035	432824	2019	8	24	-1.863	-2034.62	21	34	41	8
336050	432605	2019	8	24	-1.808	-1996.66	21	35	9	8
336006	432725	2019	8	24	-1.857	-2011.74	21	35	17	8
336075	432577	2019	8	24	-1.906	-2004.43	21	35	34	8
336025	432823	2019	8	24	-1.345	-2037.71	21	35	37	8
336087	432635	2019	8	24	-1.599	-2065.26	21	35	39	8
336028	432831	2019	8	24	-1.618	-2037.6	21	35	57	8
336063	432751	2019	8	24	-1.874	-2034.83	21	36	22	8
336043	432593	2019	8	24	-1.841	-2000.76	21	36	23	8
335976	432469	2019	8	24	-1.861	-2040.44	21	36	32	8
336029	432877	2019	8	24	-1.834	-2037.1	21	36	34	8
336091	432583	2019	8	24	-1.932	-2005.37	21	36	43	8
336038	432845	2019	8	24	-1.883	-2039.93	21	36	48	8
336054	432583	2019	8	24	-1.571	-1997.05	21	36	59	8
336009	432565	2019	8	24	-1.583	-2012.4	21	36	59	8
336037	432814	2019	8	24	-1.894	-2035.69	21	37	15	8
336028	432587	2019	8	24	-1.582	-2006.45	21	37	16	8
336031	432836	2019	8	24	-1.79	-2039.52	21	37	21	8
336104	432659	2019	8	24	-2.067	-1996.81	21	37	23	8
335977	432904	2019	8	24	-1.563	-2043.36	21	37	44	8
336062	432742	2019	8	24	-1.892	-2025.82	21	37	46	8
336090	432549	2019	8	24	-1.758	-2037.46	21	38	3	8
336097	432530	2019	8	24	-1.385	-2060.41	21	38	45	8
336028	432881	2019	8	24	-1.799	-2037.43	21	38	47	8
336033	432907	2019	8	24	-1.886	-2042.41	21	39	18	8
336058	432749	2019	8	24	-1.925	-2026.3	21	39	21	8
336112	432596	2019	8	24	-1.938	-2007.2	21	39	33	8
336061	432832	2019	8	24	-1.993	-2071.68	21	39	55	8
336095	432642	2019	8	24	-1.941	-2020	21	40	4	8
336107	432572	2019	8	24	-1.697	-2034.97	21	40	13	8
336093	432628	2019	8	24	-1.863	-2015.4	21	40	19	8
336020	432862	2019	8	24	-1.802	-2045.02	21	40	29	8
336070	432743	2019	8	24	-1.947	-1998.9	21	40	35	8
336052	432910	2019	8	24	-1.919	-2040.68	21	40	47	8
336059	432591	2019	8	24	-1.869	-1999.08	21	40	51	8
336108	432593	2019	8	24	-2.006	-2032.26	21	40	52	8
336048	432761	2019	8	24	-1.897	-2033.82	21	40	58	8
336038	432834	2019	8	24	-1.812	-2040.97	21	41	4	8
336074	432716	2019	8	24	-1.293	-2032.71	21	41	44	8
336087	432595	2019	8	24	-1.858	-1978.28	21	41	48	8
336071	432747	2019	8	24	-1.926	-2020.59	21	42	24	8
336054	432758	2019	8	24	-1.916	-2007.44	21	42	29	8
336055	432732	2019	8	24	-1.848	-2005.82	21	42	44	8
336070	432591	2019	8	24	-1.859	-1998.56	21	43	0	8
336081	432725	2019	8	24	-1.763	-2009.12	21	43	18	8
336114	432628	2019	8	24	-1.857	-2038.6	21	43	27	8
336102	432516	2019	8	24	-1.117	-2042.25	21	43	36	8
336036	432828	2019	8	24	-1.546	-2037.4	21	43	37	8
336050	432553	2019	8	24	-1.924	-2006.88	21	43	42	8
336039	432832	2019	8	24	-1.91	-2030.69	21	44	10	8
336127	432536	2019	8	24	-1.987	-2036.57	21	44	21	8
336055	432597	2019	8	24	-1.599	-1995.59	21	44	23	8
336103	432634	2019	8	24	-1.712	-2004.02	21	44	23	8
336077	432587	2019	8	24	-1.793	-1989.4	21	44	43	8
336074	432744	2019	8	24	-1.917	-2041.83	21	44	44	8
336134	432601	2019	8	24	-1.383	-2010.33	21	44	54	8
336098	432668	2019	8	24	-0.197	-1993.29	21	45	15	8
336084	432725	2019	8	24	-1.236	-2030.75	21	45	28	8
336030	432852	2019	8	24	-1.87	-2036.05	21	45	43	8
336059	432734	2019	8	24	-1.536	-2031.87	21	45	44	8
336057	432751	2019	8	24	-1.929	-2035.55	21	45	44	8
336053	432706	2019	8	24	-2.043	-2058	21	46	56	8
336056	432770	2019	8	24	-1.955	-2032.3	21	46	57	8
336034	432632	2019	8	24	-1.953	-1996.28	21	47	12	8
336022	432592	2019	8	24	-1.938	-1968.72	21	47	17	8
336019	432875	2019	8	24	-1.839	-2036.5	21	47	22	8
336040	432830	2019	8	24	-1.753	-2034.26	21	47	49	8
336021	432536	2019	8	24	-1.443	-2041.25	21	48	0	8
336034	432800	2019	8	24	-1.915	-2024.94	21	48	13	8
336066	432736	2019	8	24	-1.974	-2004.66	21	48	40	8
336066	432731	2019	8	24	-1.758	-2027.62	21	48	48	8
336079	432730	2019	8	24	-1.972	-2016.84	21	49	26	8
336080	432734	2019	8	24	-1.84	-2022.35	21	49	27	8
336040	432595	2019	8	24	-1.715	-1994.76	21	49	54	8
336065	432727	2019	8	24	-1.864	-2005.02	21	49	56	8
336065	432644	2019	8	24	-1.991	-2008.1	21	50	1	8
336097	432701	2019	8	24	-1.786	-2012.53	21	50	11	8
336048	432728	2019	8	24	-1.941	-2021.87	21	51	34	8
336056	432632	2019	8	24	-1.995	-1993.99	21	51	59	8
336106	432636	2019	8	24	-1.885	-2002.7	21	52	6	8
336100	432679	2019	8	24	-2.012	-2030.55	21	52	12	8
336074	432744	2019	8	24	-1.944	-2002.92	21	52	26	8
336027	432803	2019	8	24	-1.901	-2041.4	21	52	43	8
336061	432763	2019	8	24	-1.903	-2029.67	21	52	47	8
336033	432814	2019	8	24	-1.733	-2039.15	21	53	2	8
335969	432471	2019	8	24	-1.905	-1992.59	21	53	25	8
336070	432552	2019	8	24	-2.013	-2012.37	21	53	47	8
336105	432574	2019	8	24	-1.735	-2045.16	21	53	59	8
336076	432767	2019	8	24	-1.975	-2039.77	21	54	6	8
336099	432628	2019	8	24	-1.752	-2005.83	21	54	11	8
336076	432729	2019	8	24	-1.924	-2006.21	21	54	26	8
336088	432722	2019	8	24	-1.833	-2011.3	21	54	41	8
336032	432498	2019	8	24	-1.29	-2048.23	21	54	42	8
336066	432717	2019	8	24	-1.81	-1997.01	21	54	51	8
336029	432838	2019	8	24	-1.507	-2045.91	21	54	53	8
336031	432594	2019	8	24	-1.839	-2003.67	21	54	57	8
336075	432719	2019	8	24	-1.978	-2002.95	21	55	0	8
336041	432552	2019	8	24	-1.808	-2018.26	21	55	17	8
336139	432575	2019	8	24	-1.831	-2039.9	21	55	20	8
335952	432508	2019	8	24	-1.754	-2035.49	21	56	14	8
335969	432489	2019	8	24	-1.559	-2040.09	21	56	15	8
336112	432586	2019	8	24	-1.481	-2047.12	21	56	19	8
336044	432812	2019	8	24	-1.842	-2042.5	21	56	26	8
336078	432720	2019	8	24	-1.116	-2027.92	21	56	46	8
336044	432823	2019	8	24	-1.566	-2037.23	21	56	48	8
336038	432831	2019	8	24	-1.904	-2055.91	21	56	50	8
336059	432728	2019	8	24	-2.063	-2021.3	21	56	52	8
336046	432795	2019	8	24	-1.945	-2046.57	21	57	2	8
336101	432790	2019	8	24	-2.274	-1987.63	21	57	2	8
336077	432761	2019	8	24	-1.953	-2009.02	21	57	4	8
336070	432733	2019	8	24	-1.886	-2022.76	21	57	15	8
336063	432752	2019	8	24	-1.951	-2034.01	21	57	33	8
336052	432576	2019	8	24	-1.317	-1999.03	21	57	40	8
336033	432858	2019	8	24	-1.733	-2041.24	21	58	13	8
336107	432568	2019	8	24	-1.836	-1998.14	21	58	19	8
335931	432546	2019	8	24	-1.72	-2039.4	21	58	32	8
336034	432584	2019	8	24	-1.906	-1970.46	21	58	32	8
336034	432592	2019	8	24	-1.953	-2002.91	21	58	34	8
336081	432606	2019	8	24	-1.945	-2067.43	21	58	47	8
336009	432547	2019	8	24	-1.84	-2087.41	21	59	4	8
335952	432820	2019	8	24	-1.689	-2042.67	21	59	46	8
336101	432617	2019	8	24	-2.026	-2006.12	21	59	57	8
336070	432708	2019	8	24	-1.837	-2000.9	22	0	19	8
336119	432644	2019	8	24	-2.037	-2111.29	22	0	21	8
336124	432619	2019	8	24	-1.425	-1993.68	22	0	24	8
336100	432712	2019	8	24	-1.897	-1998.58	22	0	35	8
336093	432719	2019	8	24	-1.828	-2012.4	22	0	55	8
336039	432830	2019	8	24	-1.462	-2035.26	22	1	10	8
336066	432673	2019	8	24	-2.066	-2004.49	22	1	30	8
336060	432702	2019	8	24	-1	-2018.5	22	1	32	8
336077	432752	2019	8	24	-1.99	-2014.21	22	2	0	8
336133	432556	2019	8	24	-2.067	-1997.01	22	2	1	8
336053	432745	2019	8	24	-1.933	-1998.92	22	2	7	8
336068	432694	2019	8	24	-0.736	-1999.32	22	2	13	8
336051	432588	2019	8	24	-1.834	-1988.72	22	2	28	8
336064	432728	2019	8	24	-1.691	-2028.35	22	2	59	8
336120	432565	2019	8	24	-1.949	-1969.74	22	3	34	8
336028	432839	2019	8	24	-1.733	-2036.75	22	3	39	8
336127	432568	2019	8	24	-1.727	-2041.36	22	3	52	8
336075	432780	2019	8	24	-1.955	-1977.92	22	4	6	8
336027	432877	2019	8	24	-1.86	-2038.13	22	4	7	8
336053	432595	2019	8	24	-1.92	-1985.71	22	4	9	8
336029	432822	2019	8	24	-1.572	-2038.19	22	4	14	8
336041	432827	2019	8	24	-1.689	-2035.7	22	4	15	8
336080	432711	2019	8	24	-1.46	-1994.84	22	4	37	8
336087	432732	2019	8	24	-1.936	-1993.17	22	4	48	8
336035	432876	2019	8	24	-1.825	-2035.76	22	4	53	8
336000	432541	2019	8	24	-1.904	-2122.76	22	5	0	8
336022	432837	2019	8	24	-1.256	-2040.46	22	5	20	8
336036	432862	2019	8	24	-1.841	-2037.22	22	6	25	8
336093	432559	2019	8	24	-1.814	-2035.78	22	6	28	8
336028	432587	2019	8	24	-1.939	-1977.4	22	7	2	8
336072	432761	2019	8	24	-2.007	-2030.89	22	7	7	8
336039	432830	2019	8	24	-1.753	-2037.41	22	7	49	8
336035	432896	2019	8	24	-1.777	-2043.74	22	7	50	8
336031	432853	2019	8	24	-1.709	-2031.3	22	8	9	8
336063	432731	2019	8	24	-1.764	-2034.11	22	8	10	8
336041	432558	2019	8	24	-1.882	-1988.1	22	8	23	8
336038	432583	2019	8	24	-1.867	-1962.71	22	9	2	8
336070	432717	2019	8	24	-1.602	-2002.12	22	9	5	8
336029	432797	2019	8	24	-1.926	-2056.68	22	10	26	8
336064	432742	2019	8	24	-1.837	-2010.93	22	10	34	8
336009	432871	2019	8	24	-1.97	-2087.25	22	11	2	8
335746	432842	2019	8	24	-1.696	-2240.79	22	11	3	8
336072	432698	2019	8	24	-1.141	-2001.02	22	11	9	8
336032	432586	2019	8	24	-1.525	-1999.96	22	12	46	8
336078	432522	2019	8	24	-1.807	-2085.23	22	13	30	8
336024	432550	2019	8	24	-1.905	-2058.53	22	13	45	8
336047	432567	2019	8	24	-1.337	-1998.38	22	14	18	8
336102	432666	2019	8	24	-1.989	-2021.62	22	14	48	8
336045	432813	2019	8	24	-1.861	-2038.16	22	14	55	8
336027	432847	2019	8	24	-1.903	-2038.51	22	15	0	8
336073	432723	2019	8	24	-1.82	-2007.24	22	15	3	8
336067	432703	2019	8	24	-2.066	-1998.55	22	15	11	8
336086	432566	2019	8	24	-1.98	-2094.98	22	15	12	8
336022	432837	2019	8	24	-1.083	-2038.46	22	15	29	8
336027	432843	2019	8	24	-1.397	-2038.03	22	15	30	8
336058	432920	2019	8	24	-1.947	-2052.04	22	15	35	8
336103	432603	2019	8	24	-1.931	-2057.82	22	15	56	8
336115	432479	2019	8	24	-2.039	-2003.47	22	16	28	8
336085	432724	2019	8	24	-1.876	-1991.38	22	16	40	8
336068	432700	2019	8	24	-1.893	-2004.64	22	16	53	8
336025	432838	2019	8	24	-1.18	-2038.01	22	17	26	8
336045	432603	2019	8	24	NaN	-1995.82	22	18	0	8
336070	432747	2019	8	24	-1.988	-1999.4	22	18	19	8
336049	432822	2019	8	24	-1.809	-2037.36	22	18	34	8
336104	432663	2019	8	24	-2.118	-2061.87	22	18	39	8
336035	432574	2019	8	24	-1.481	-1969.61	22	19	35	8
336047	432585	2019	8	24	-1.773	-1985.67	22	19	47	8
336118	432493	2019	8	24	-1.509	-2040.03	22	20	0	8
335962	432509	2019	8	24	-1.871	-1990.83	22	20	18	8
336026	432885	2019	8	24	-1.868	-2043.65	22	20	40	8
336107	432645	2019	8	24	-1.848	-2053.51	22	20	50	8
336089	432725	2019	8	24	-1.855	-1992.67	22	20	51	8
336054	432638	2019	8	24	-2.042	-2001.34	22	21	1	8
336088	432740	2019	8	24	-1.973	-2000.55	22	21	51	8
336048	432587	2019	8	24	-1.533	-1999.8	22	23	14	8
336037	432617	2019	8	24	-1.96	-2036.16	22	23	23	8
336043	432605	2019	8	24	-1.844	-2003.3	22	23	32	8
336026	432586	2019	8	24	-1.672	-2003.72	22	23	33	8
336068	432517	2019	8	24	-1.896	-2013.79	22	24	17	8
336040	432585	2019	8	24	-1.863	-2000.75	22	24	18	8
336072	432764	2019	8	24	-1.898	-2038.13	22	24	36	8
336090	432635	2019	8	24	-1.791	-2009.7	22	24	41	8
336027	432875	2019	8	24	-2.023	-2024.24	22	24	44	8
336077	432748	2019	8	24	-1.95	-2022.67	22	24	44	8
336074	432742	2019	8	24	-1.928	-2000.53	22	24	49	8
336090	432607	2019	8	24	-2.002	-2059.16	22	25	2	8
336073	432848	2019	8	24	-1.925	-2053.06	22	25	10	8
336114	432396	2019	8	24	-2.033	-2034.11	22	25	12	8
336099	432600	2019	8	24	-1.977	-1978.29	22	25	39	8
336039	432877	2019	8	24	-1.945	-2030.41	22	26	13	8
336045	432923	2019	8	24	-1.94	-2038.28	22	26	23	8
336078	432605	2019	8	24	-2.032	-2006.69	22	26	23	8
336044	432855	2019	8	24	-1.912	-2083.41	22	26	27	8
336030	432839	2019	8	24	-1.883	-2036.78	22	27	57	8
336101	432488	2019	8	24	-1.015	-2094.14	22	28	16	8
336111	432500	2019	8	24	-1.519	-2063.61	22	28	23	8
336116	432617	2019	8	24	-0.854	-1994.17	22	28	35	8
336073	432735	2019	8	24	-1.811	-1997.7	22	28	36	8
336040	432589	2019	8	24	-1.934	-2000.47	22	29	42	8
335945	432478	2019	8	24	-1.639	-2015.25	22	30	1	8
336035	432887	2019	8	24	-1.772	-2042.36	22	30	15	8
336077	432748	2019	8	24	-1.967	-2002.5	22	30	55	8
336054	432712	2019	8	24	-1.915	-2005.86	22	30	57	8
336108	432618	2019	8	24	-1.764	-2040.22	22	31	11	8
336118	432628	2019	8	24	-1.485	-1995.77	22	31	18	8
336005	432882	2019	8	24	-1.729	-2062.27	22	31	32	8
336047	432582	2019	8	24	-1.89	-1969.58	22	32	4	8
336065	432761	2019	8	24	-1.885	-1995.95	22	32	21	8
336077	432754	2019	8	24	-1.844	-2030.37	22	32	33	8
336063	432737	2019	8	24	-1.59	-2031.93	22	32	35	8
336058	432743	2019	8	24	-1.899	-2019.49	22	32	51	8
336032	432842	2019	8	24	-1.806	-2041.09	22	33	55	8
336051	432578	2019	8	24	-1.531	-1999.72	22	35	7	8
336054	432752	2019	8	24	-1.949	-2001.66	22	35	9	8
336067	432772	2019	8	24	-2	-2005.37	22	35	22	8
336038	432783	2019	8	24	-2.057	-2031.55	22	35	26	8
336055	432746	2019	8	24	-1.939	-2024.81	22	35	47	8
336083	432687	2019	8	24	-1.149	-1995.4	22	35	59	8
336090	432744	2019	8	24	-1.978	-1998.05	22	36	25	8
336061	432742	2019	8	24	-1.605	-2032.51	22	36	33	8
336062	432776	2019	8	24	-1.928	-2022.5	22	37	49	8
336079	432712	2019	8	24	-0.901	-2027.77	22	38	4	8
336067	432737	2019	8	24	-2.031	-1998.62	22	38	20	8
336093	432644	2019	8	24	-1.716	-1996.34	22	38	21	8
336008	432865	2019	8	24	-1.662	-2039.41	22	38	37	8
336012	432855	2019	8	24	-1.214	-2044.89	22	38	49	8
336061	432746	2019	8	24	-1.874	-2003.49	22	39	22	8
336087	432637	2019	8	24	-1.893	-1997.28	22	39	24	8
336051	432747	2019	8	24	-1.793	-2004.61	22	39	30	8
336051	432587	2019	8	24	-1.382	-1994.02	22	40	35	8
336038	432789	2019	8	24	-1.946	-2079.39	22	40	45	8
336077	432634	2019	8	24	-1.684	-2051.16	22	41	18	8
336112	432620	2019	8	24	-1.686	-2053.39	22	41	24	8
336042	432939	2019	8	24	-1.883	-2057.34	22	42	9	8
336065	432751	2019	8	24	-1.898	-2029.82	22	42	16	8
336058	432746	2019	8	24	-1.937	-2005.09	22	42	18	8
336090	432660	2019	8	24	-1.75	-2023.08	22	42	25	8
336023	432901	2019	8	24	-1.742	-2050.36	22	42	43	8
336015	432720	2019	8	24	-1.391	-2035.56	22	43	0	8
336077	432731	2019	8	24	-2.04	-2023.98	22	43	1	8
336039	432545	2019	8	24	-1.843	-1986.94	22	43	15	8
336057	432839	2019	8	24	-1.98	-2052.95	22	43	41	8
336032	432836	2019	8	24	-1.926	-2041.8	22	44	18	8
336026	432831	2019	8	24	-1.825	-2037.86	22	44	27	8
336055	432578	2019	8	24	-1.808	-1995.71	22	45	15	8
336068	432743	2019	8	24	-1.972	-2029.56	22	45	44	8
336048	432553	2019	8	24	-1.65	-2017.77	22	45	48	8
336120	432622	2019	8	24	-1.443	-1992.36	22	45	57	8
336055	432654	2019	8	24	-1.833	-2002.85	22	47	0	8
336069	432700	2019	8	24	-1.624	-2001.8	22	47	7	8
336075	432738	2019	8	24	-1.911	-1999.92	22	47	8	8
336074	432725	2019	8	24	-1.843	-2001.17	22	47	9	8
336045	432579	2019	8	24	-1.804	-1986.47	22	47	20	8
336043	432573	2019	8	24	-1.948	-1964.73	22	47	40	8
336030	432593	2019	8	24	-1.948	-1951.36	22	47	52	8
336002	432511	2019	8	24	-1.767	-1995.02	22	47	56	8
336077	432717	2019	8	24	-1.707	-1998.65	22	48	25	8
336046	432696	2019	8	24	-2.076	-2006.1	22	48	26	8
336112	432551	2019	8	24	-1.157	-2008.43	22	48	31	8
336101	432561	2019	8	24	-1.829	-1976.33	22	48	57	8
336058	432727	2019	8	24	-2.05	-2098.37	22	49	2	8
336076	432721	2019	8	24	-1.899	-2008.5	22	49	5	8
336044	432603	2019	8	24	-1.725	-1991.48	22	49	44	8
336003	432901	2019	8	24	-1.8	-2062.22	22	49	45	8
336032	432854	2019	8	24	-1.934	-2046.68	22	50	4	8
336018	432519	2019	8	24	-1.753	-1992.66	22	50	21	8
336072	432746	2019	8	24	-1.965	-2000.81	22	50	27	8
335931	432553	2019	8	24	-1.679	-2036.6	22	50	42	8
336029	432862	2019	8	24	-1.805	-2045.62	22	50	53	8
336070	432789	2019	8	24	-1.884	-2021.85	22	51	8	8
336046	432573	2019	8	24	-1.511	-1979.88	22	51	15	8
336051	432591	2019	8	24	-1.683	-1985.92	22	51	16	8
336123	432668	2019	8	24	-1.922	-2101.84	22	51	19	8
336012	432862	2019	8	24	-1.754	-2036.79	22	51	21	8
