     54     1966 185.0910 4.700 -18000.000 102.825 23.252
     55        0 185.3450 4.754 0.000 102.278 29.277
     56        4 186.8920 4.720 -12000.000 102.278 29.277
     57        5 187.2810 4.720 -15000.000 102.278 29.277
     58        1 188.1700 4.721 -3000.000 102.278 29.277
     59        3 189.2730 4.720 -9000.000 102.278 29.277
     60        6 189.8410 4.720 -18000.000 102.278 29.277
     61     1966 190.0330 4.700 -18000.000 102.825 23.252
     62        2 190.2480 4.720 -6000.000 102.278 29.277
     63        0 192.5540 4.754 0.000 102.278 29.277
     64        4 193.0840 4.720 -12000.000 102.278 29.277
     65        5 193.3360 4.720 -15000.000 102.278 29.277
     66     1973 193.4040 4.704 -18000.000 102.232 27.938
     67      349 193.8880 4.716 -18000.000 102.278 29.277
     68        1 194.3880 4.721 -3000.000 102.278 29.277
     69     1966 194.9750 4.700 -18000.000 102.825 23.252
     70        3 195.5200 4.720 -9000.000 102.278 29.277
     71        2 196.5300 4.720 -6000.000 102.278 29.277
     72        6 197.5670 4.967 -18000.000 102.278 29.277
     73      342 197.7230 4.720 -18000.000 102.224 27.983
     74        4 199.2150 4.976 -12000.000 102.278 29.277
     75        0 199.7500 4.754 0.000 102.278 29.277
     76     1966 199.9160 4.700 -18000.000 102.825 23.252
     77        1 200.6020 4.721 -3000.000 102.278 29.277
     78        6 201.0450 4.720 -18000.000 102.278 29.277
     79        3 201.7290 4.720 -9000.000 102.278 29.277
     80        2 202.7940 4.720 -6000.000 102.278 29.277
     81     1973 204.5970 4.704 -18000.000 102.232 27.938
     82     1966 204.8580 4.700 -18000.000 102.825 23.252
     83        4 205.0900 4.720 -12000.000 102.278 29.277
     84      349 205.2890 4.716 -18000.000 102.278 29.277
     85        0 206.9600 4.991 0.000 102.278 29.277
     86        5 207.9130 4.720 -15000.000 102.278 29.277
     87        3 207.9680 4.720 -9000.000 102.278 29.277
     88      342 208.2070 4.720 -18000.000 102.224 27.983
     89        2 208.7490 4.720 -6000.000 102.278 29.277
     90        6 208.7610 4.966 -18000.000 102.278 29.277
     91     1966 209.8000 4.956 -18000.000 102.825 23.252
     92        4 211.2100 4.720 -12000.000 102.278 29.277
     93        6 213.1100 4.976 -18000.000 102.278 29.277
     94        0 213.8080 4.754 0.000 102.278 29.277
     95     1966 213.8830 4.700 -18000.000 102.825 23.252
     96        3 214.2220 4.720 -9000.000 102.278 29.277
     97     1973 215.7910 4.704 -18000.000 102.232 27.938
     98        2 215.7990 4.976 -6000.000 102.278 29.277
     99      349 216.5570 4.716 -18000.000 102.278 29.277
    100        4 217.0590 4.720 -12000.000 102.278 29.277
    101     1965 218.5660 4.956 -15000.000 102.825 23.252
    102      342 218.6910 4.720 -18000.000 102.224 27.983
    103        3 220.5180 4.720 -9000.000 102.278 29.277
