-----------------------------------------------------------------------------------------
Lon	Lat	year	month	day	Mag	Z(km)	hr	min	sec	
-----------------------------------------------------------------------------------------
-2.96974	53.7863	2018	10	25	-1.883	-2.32566	11	48	17
-2.96941	53.7868	2018	10	25	-1.861	-2.25337	11	48	19
-2.9698	53.7866	2018	10	25	-2.103	-2.29786	11	48	20
-2.96905	53.7871	2018	10	25	-2.244	-2.28789	11	48	21
-2.96885	53.787	2018	10	25	-2.271	-2.30077	11	48	22
-2.96935	53.7868	2018	10	25	-2.081	-2.28809	11	48	23
-2.96926	53.7869	2018	10	25	-2.127	-2.27508	11	48	25
-2.9703	53.7865	2018	10	25	-1.48	-2.22161	11	48	26
-2.96929	53.7872	2018	10	25	-2.176	-2.31912	11	48	30
-2.97008	53.7863	2018	10	25	-2.275	-2.27179	11	48	30
-2.96946	53.7866	2018	10	25	-1.733	-2.26393	11	48	31
-2.96919	53.7871	2018	10	25	-1.847	-2.2507	11	48	31
-2.96889	53.7867	2018	10	25	-1.831	-2.27611	11	48	36
-2.96889	53.7862	2018	10	25	-2.291	-2.31486	11	48	37
-2.97018	53.7865	2018	10	25	-2.007	-2.24316	11	48	39
-2.96967	53.787	2018	10	25	-1.845	-2.29167	11	48	40
-2.9688	53.787	2018	10	25	-2.096	-2.31785	11	48	40
-2.96899	53.7864	2018	10	25	-2.016	-2.27826	11	48	41
-2.97006	53.7858	2018	10	25	-2.231	-2.25698	11	48	44
-2.96939	53.7868	2018	10	25	-2.145	-2.25043	11	48	48
-2.96861	53.7868	2018	10	25	-1.755	-2.31768	11	48	51
-2.96911	53.7863	2018	10	25	-2.352	-2.22275	11	48	52
-2.96948	53.7857	2018	10	25	-2.224	-2.25217	11	48	55
-2.96943	53.787	2018	10	25	-1.896	-2.27495	11	48	57
-2.96804	53.7869	2018	10	25	-2.135	-2.34113	11	48	58
-2.96842	53.7868	2018	10	25	-2.039	-2.31627	11	48	59
-2.96901	53.7866	2018	10	25	-1.667	-2.23588	11	49	3
-2.96941	53.786	2018	10	25	-0.394	-2.26386	11	49	6
-2.96908	53.7864	2018	10	25	-2.153	-2.27599	11	49	8
-2.97001	53.7859	2018	10	25	-1.895	-2.236	11	49	9
-2.96948	53.7867	2018	10	25	-1.583	-2.25342	11	49	13
-2.96952	53.7859	2018	10	25	-2.161	-2.27117	11	49	14
-2.9696	53.7869	2018	10	25	-1.298	-2.29636	11	49	19
-2.96995	53.7862	2018	10	25	-1.81	-2.26171	11	49	21
-2.96915	53.7872	2018	10	25	-2.194	-2.28695	11	49	22
-2.9683	53.7867	2018	10	25	-2.207	-2.31469	11	49	23
-2.96856	53.7871	2018	10	25	-1.84	-2.29543	11	49	24
-2.96839	53.7859	2018	10	25	-1.909	-2.29198	11	49	25
-2.96942	53.7861	2018	10	25	-2.282	-2.25515	11	49	26
-2.96941	53.7869	2018	10	25	-2.146	-2.25602	11	49	28
-2.96941	53.7865	2018	10	25	-1.997	-2.22404	11	49	29
-2.96872	53.7868	2018	10	25	-2.153	-2.30441	11	49	31
-2.9686	53.7866	2018	10	25	-2.226	-2.30746	11	49	34
-2.96905	53.7855	2018	10	25	-2.211	-2.27017	11	49	35
-2.96937	53.7867	2018	10	25	-2.135	-2.27522	11	49	36
-2.96999	53.7867	2018	10	25	-1.826	-2.2542	11	49	38
-2.96819	53.7848	2018	10	25	-2.283	-2.29735	11	49	38
-2.97008	53.7863	2018	10	25	-1.632	-2.26413	11	49	41
-2.96917	53.7867	2018	10	25	-2.058	-2.28526	11	49	42
-2.96957	53.7868	2018	10	25	-0.669	-2.25353	11	49	43
-2.96897	53.7865	2018	10	25	-2.304	-2.26555	11	49	45
-2.96844	53.7868	2018	10	25	-1.632	-2.24699	11	49	46
-2.96886	53.7871	2018	10	25	-2.057	-2.30049	11	49	46
-2.96934	53.7866	2018	10	25	-2.104	-2.25122	11	49	54
-2.96965	53.7867	2018	10	25	-1.837	-2.24828	11	49	55
-2.96919	53.7867	2018	10	25	-0.991	-2.27168	11	49	57
-2.96988	53.7862	2018	10	25	-2.23	-2.25734	11	50	0
-2.97032	53.786	2018	10	25	-2.157	-2.24213	11	50	2
-2.97027	53.786	2018	10	25	-2.105	-2.23479	11	50	8
-2.96864	53.786	2018	10	25	-2.307	-2.29151	11	50	10
-2.96944	53.7868	2018	10	25	-1.654	-2.26805	11	50	13
-2.96877	53.7868	2018	10	25	-2.299	-2.28897	11	50	14
-2.96957	53.7852	2018	10	25	-2.224	-2.25584	11	50	17
-2.96943	53.7868	2018	10	25	-1.946	-2.27909	11	50	20
-2.9692	53.7868	2018	10	25	-1.983	-2.29084	11	50	20
-2.96911	53.7869	2018	10	25	-1.912	-2.24929	11	50	21
-2.96912	53.7865	2018	10	25	-1.991	-2.27029	11	50	25
-2.96951	53.7868	2018	10	25	-1.967	-2.26115	11	50	26
-2.97018	53.7868	2018	10	25	-2.076	-2.27217	11	50	32
-2.96617	53.7869	2018	10	25	-2.465	-2.1644	11	50	33
-2.9684	53.7871	2018	10	25	-1.983	-2.26484	11	50	34
-2.96936	53.7865	2018	10	25	-1.954	-2.25117	11	50	36
-2.96926	53.787	2018	10	25	-1.736	-2.3026	11	50	37
-2.97015	53.7863	2018	10	25	-1.961	-2.24982	11	50	39
-2.96921	53.7869	2018	10	25	-1.673	-2.31334	11	50	40
-2.97025	53.7863	2018	10	25	-1.523	-2.25378	11	50	41
-2.96927	53.7872	2018	10	25	-2.028	-2.29566	11	50	41
-2.96954	53.7869	2018	10	25	-1.533	-2.26186	11	50	42
-2.96758	53.7875	2018	10	25	-2.222	-2.31473	11	50	43
-2.96913	53.7866	2018	10	25	-1.951	-2.28623	11	50	48
-2.96879	53.7859	2018	10	25	-1.999	-2.24253	11	50	53
-2.97007	53.786	2018	10	25	-1.574	-2.24899	11	50	54
-2.9695	53.787	2018	10	25	-1.984	-2.277	11	50	54
-2.96976	53.7871	2018	10	25	-2.227	-2.27067	11	50	56
-2.97039	53.7866	2018	10	25	-2.238	-2.23999	11	51	1
-2.97	53.7869	2018	10	25	-2.338	-2.21617	11	51	6
-2.96977	53.7869	2018	10	25	-2.091	-2.25981	11	51	7
-2.96997	53.7865	2018	10	25	-2.158	-2.26722	11	51	8
-2.96879	53.7871	2018	10	25	-2.242	-2.27424	11	51	9
-2.97034	53.7864	2018	10	25	-1.896	-2.24774	11	51	10
-2.96893	53.7868	2018	10	25	-1.742	-2.28376	11	51	11
-2.96929	53.7862	2018	10	25	-1.121	-2.25792	11	51	13
-2.96943	53.7868	2018	10	25	-1.769	-2.25426	11	51	14
-2.96949	53.7869	2018	10	25	-1.918	-2.25134	11	51	15
-2.96993	53.7869	2018	10	25	-1.705	-2.27801	11	51	17
-2.96876	53.7872	2018	10	25	-2.128	-2.33075	11	51	17
-2.97022	53.786	2018	10	25	-2.223	-2.24701	11	51	19
-2.96832	53.7871	2018	10	25	-2.337	-2.35709	11	51	20
-2.96958	53.7868	2018	10	25	-1.524	-2.26458	11	51	21
-2.96965	53.786	2018	10	25	-2.322	-2.24701	11	51	23
-2.96954	53.7866	2018	10	25	-1.408	-2.20091	11	51	24
-2.9692	53.7867	2018	10	25	-0.713	-2.27631	11	51	28
-2.96943	53.7867	2018	10	25	-1.533	-2.25844	11	51	36
-2.96922	53.787	2018	10	25	-2.216	-2.25097	11	51	38
-2.969	53.7861	2018	10	25	-1.632	-2.2661	11	51	39
-2.96915	53.7868	2018	10	25	-2.147	-2.27808	11	51	43
-2.96829	53.7856	2018	10	25	-2.28	-2.311	11	51	44
-2.96851	53.7871	2018	10	25	-2.294	-2.28382	11	51	45
-2.9695	53.7868	2018	10	25	-1.948	-2.25962	11	51	46
-2.96829	53.7867	2018	10	25	-1.331	-2.25209	11	51	47
-2.96944	53.7866	2018	10	25	-2.211	-2.33553	11	51	48
-2.96946	53.7865	2018	10	25	-1.665	-2.2609	11	51	50
-2.96899	53.7874	2018	10	25	-2.249	-2.34509	11	51	52
-2.96959	53.7866	2018	10	25	-2.106	-2.25347	11	51	53
-2.96944	53.7856	2018	10	25	-2.165	-2.26896	11	51	55
-2.97035	53.7864	2018	10	25	-2.148	-2.25064	11	51	56
-2.96834	53.7856	2018	10	25	-2.356	-2.26625	11	51	59
-2.96994	53.7863	2018	10	25	-1.841	-2.28885	11	52	1
-2.96928	53.7874	2018	10	25	-2.142	-2.32441	11	52	3
-2.96843	53.7873	2018	10	25	-2.287	-2.34377	11	52	4
-2.96869	53.7872	2018	10	25	-2.241	-2.31297	11	52	5
-2.96957	53.7873	2018	10	25	-1.991	-2.26453	11	52	8
-2.96921	53.787	2018	10	25	-2.069	-2.25029	11	52	8
-2.97002	53.7869	2018	10	25	-2.133	-2.28993	11	52	9
-2.96971	53.7857	2018	10	25	-2.313	-2.25106	11	52	10
-2.96884	53.787	2018	10	25	-2.278	-2.29589	11	52	11
-2.96917	53.7864	2018	10	25	-2.103	-2.25363	11	52	15
-2.96855	53.7868	2018	10	25	-2.253	-2.24556	11	52	17
-2.96967	53.7868	2018	10	25	-1.15	-2.29111	11	52	18
-2.96913	53.7868	2018	10	25	-2.185	-2.3009	11	52	18
-2.96949	53.7868	2018	10	25	-1.08	-2.29384	11	52	19
-2.969	53.7872	2018	10	25	-2.064	-2.31184	11	52	21
-2.96774	53.7874	2018	10	25	-2.48	-2.35045	11	52	21
-2.96928	53.7881	2018	10	25	-2.326	-2.29833	11	52	22
-2.96924	53.7871	2018	10	25	-2.371	-2.29659	11	52	22
-2.96982	53.7862	2018	10	25	-1.743	-2.30337	11	52	23
-2.96976	53.7869	2018	10	25	-0.934	-2.29353	11	52	25
-2.96758	53.7879	2018	10	25	-2.231	-2.3774	11	52	26
-2.96927	53.7868	2018	10	25	-1.702	-2.29983	11	52	32
-2.96969	53.786	2018	10	25	-2.249	-2.26346	11	52	33
-2.96826	53.7866	2018	10	25	-2.319	-2.35774	11	52	35
-2.96993	53.7868	2018	10	25	-2.036	-2.22758	11	52	36
-2.96834	53.7865	2018	10	25	-2.296	-2.38271	11	52	40
-2.96865	53.786	2018	10	25	-1.641	-2.27501	11	52	42
-2.96926	53.787	2018	10	25	-1.932	-2.30596	11	52	44
-2.96883	53.7872	2018	10	25	-2.173	-2.29678	11	52	47
-2.96947	53.7871	2018	10	25	-2.206	-2.28115	11	52	48
-2.96954	53.7861	2018	10	25	-2.267	-2.30109	11	52	48
-2.96881	53.7862	2018	10	25	-2.244	-2.2607	11	52	50
-2.96913	53.7862	2018	10	25	-2.337	-2.2306	11	52	52
-2.96946	53.787	2018	10	25	-1.955	-2.27852	11	52	56
-2.97032	53.7868	2018	10	25	-2.31	-2.2156	11	52	58
-2.96948	53.7863	2018	10	25	-2.129	-2.31165	11	52	59
-2.96983	53.7863	2018	10	25	-2.079	-2.24628	11	53	0
-2.97011	53.786	2018	10	25	-2.052	-2.2322	11	53	1
-2.96965	53.7866	2018	10	25	-2.146	-2.29067	11	53	3
-2.96927	53.7866	2018	10	25	-2.167	-2.26785	11	53	3
-2.96992	53.7866	2018	10	25	-2.091	-2.28926	11	53	4
-2.96933	53.7868	2018	10	25	-1.926	-2.26034	11	53	6
-2.96962	53.7864	2018	10	25	-2.383	-2.20022	11	53	11
-2.96884	53.7867	2018	10	25	-2.222	-2.30977	11	53	12
-2.96829	53.7871	2018	10	25	-2.185	-2.26346	11	53	15
-2.9695	53.7871	2018	10	25	-2.209	-2.35091	11	53	16
-2.96837	53.7869	2018	10	25	-2.285	-2.33318	11	53	17
-2.96991	53.787	2018	10	25	-2.023	-2.27282	11	53	18
-2.96882	53.7864	2018	10	25	-2.329	-2.26955	11	53	18
-2.96936	53.7864	2018	10	25	-1.632	-2.25562	11	53	23
-2.96958	53.7866	2018	10	25	-1.565	-2.23921	11	53	24
-2.96972	53.7864	2018	10	25	-0.742	-2.25696	11	53	32
-2.9692	53.7869	2018	10	25	-2.186	-2.27533	11	53	36
-2.96931	53.7868	2018	10	25	-1.868	-2.24403	11	53	40
-2.9695	53.7867	2018	10	25	-1.228	-2.29218	11	53	42
-2.96933	53.7866	2018	10	25	-1.825	-2.26351	11	53	45
-2.97032	53.7865	2018	10	25	-2.206	-2.25973	11	53	46
-2.96913	53.7868	2018	10	25	-2.067	-2.28946	11	53	49
-2.96898	53.787	2018	10	25	-2.121	-2.33667	11	53	50
-2.9695	53.7867	2018	10	25	-1.545	-2.27131	11	53	51
-2.9702	53.7863	2018	10	25	-2.009	-2.27227	11	53	54
-2.96916	53.7869	2018	10	25	-2.012	-2.26994	11	53	55
-2.96996	53.7863	2018	10	25	-1.964	-2.28762	11	53	57
-2.9692	53.7868	2018	10	25	-1.798	-2.30056	11	53	58
-2.96941	53.7871	2018	10	25	-1.921	-2.30993	11	53	59
-2.96865	53.7872	2018	10	25	-2.049	-2.30907	11	54	1
-2.96998	53.7884	2018	10	25	-2.203	-2.36894	11	54	4
-2.96817	53.7872	2018	10	25	-1.96	-2.30546	11	54	6
-2.96924	53.787	2018	10	25	-2.186	-2.28299	11	54	7
-2.97049	53.7868	2018	10	25	-2.177	-2.2788	11	54	9
-2.96924	53.7871	2018	10	25	-2.135	-2.28946	11	54	10
-2.96979	53.7868	2018	10	25	-1.364	-2.21017	11	54	12
-2.96967	53.7866	2018	10	25	-1.924	-2.24088	11	54	14
-2.96832	53.7871	2018	10	25	-2.257	-2.33596	11	54	15
-2.96976	53.7871	2018	10	25	-2.113	-2.31772	11	54	16
-2.96974	53.7864	2018	10	25	-2.227	-2.2405	11	54	16
-2.9704	53.7867	2018	10	25	-1.967	-2.24456	11	54	18
-2.96994	53.7865	2018	10	25	-1.786	-2.30923	11	54	19
-2.96951	53.7869	2018	10	25	-1.358	-2.26975	11	54	23
-2.96696	53.7871	2018	10	25	-2.182	-2.34374	11	54	23
-2.96993	53.7861	2018	10	25	-1.435	-2.2798	11	54	24
-2.96842	53.7873	2018	10	25	-2.185	-2.27319	11	54	31
-2.96934	53.7863	2018	10	25	-2.052	-2.33234	11	54	36
-2.96939	53.7868	2018	10	25	-1.764	-2.25888	11	54	37
-2.96952	53.7871	2018	10	25	-1.964	-2.27191	11	54	41
-2.97013	53.7868	2018	10	25	-2.025	-2.27161	11	54	44
-2.9691	53.7855	2018	10	25	-2.261	-2.249	11	54	47
-2.96775	53.7869	2018	10	25	-2.179	-2.36414	11	54	49
-2.96952	53.7866	2018	10	25	-1.512	-2.25991	11	54	53
-2.96943	53.7871	2018	10	25	-1.656	-2.25414	11	54	53
-2.96882	53.7871	2018	10	25	-1.73	-2.23832	11	54	54
-2.96918	53.7859	2018	10	25	-2.227	-2.31374	11	54	56
-2.96911	53.7875	2018	10	25	-2.151	-2.27218	11	54	57
-2.96817	53.7871	2018	10	25	-2.124	-2.33725	11	54	58
-2.96937	53.7866	2018	10	25	-1.846	-2.24597	11	55	1
-2.96889	53.7868	2018	10	25	-2.268	-2.29483	11	55	3
-2.96991	53.7863	2018	10	25	-1.883	-2.25974	11	55	4
-2.96963	53.7868	2018	10	25	-1.419	-2.25891	11	55	6
-2.96896	53.7851	2018	10	25	-2.148	-2.27857	11	55	6
-2.96928	53.7867	2018	10	25	-1.997	-2.2664	11	55	9
-2.96831	53.787	2018	10	25	-2.235	-2.32978	11	55	14
-2.96976	53.7866	2018	10	25	-1.88	-2.2559	11	55	16
-2.96924	53.7866	2018	10	25	-1.473	-2.24063	11	55	17
-2.96953	53.7869	2018	10	25	-1.617	-2.26289	11	55	23
-2.97	53.7869	2018	10	25	-2.053	-2.30388	11	55	24
-2.96843	53.7868	2018	10	25	-2.25	-2.31025	11	55	25
-2.96923	53.7855	2018	10	25	-2.245	-2.26705	11	55	26
-2.96962	53.7869	2018	10	25	-1.661	-2.21821	11	55	27
-2.96943	53.7866	2018	10	25	-1.632	-2.24908	11	55	33
-2.96956	53.7865	2018	10	25	-1.279	-2.2458	11	55	34
-2.96996	53.7862	2018	10	25	-1.752	-2.24308	11	55	37
-2.96955	53.7866	2018	10	25	-1.642	-2.24682	11	55	39
-2.97016	53.7865	2018	10	25	-2.064	-2.26439	11	55	39
-2.96945	53.787	2018	10	25	-2.144	-2.25497	11	55	40
-2.9702	53.7862	2018	10	25	-2.327	-2.23411	11	55	41
-2.96915	53.7867	2018	10	25	-2.349	-2.28358	11	55	43
-2.96975	53.7875	2018	10	25	-2.296	-2.27522	11	55	44
-2.96986	53.7856	2018	10	25	-2.299	-2.2418	11	55	45
-2.96942	53.7868	2018	10	25	-1.955	-2.25444	11	55	47
-2.96991	53.7865	2018	10	25	-2.023	-2.24479	11	55	50
-2.96928	53.7865	2018	10	25	-1.661	-2.27775	11	55	51
-2.96892	53.7869	2018	10	25	-2.198	-2.29802	11	55	52
-2.96949	53.7869	2018	10	25	-2.173	-2.2733	11	55	53
-2.96948	53.7852	2018	10	25	-2.275	-2.22391	11	55	59
-2.96902	53.7873	2018	10	25	-2.33	-2.28079	11	55	59
-2.96962	53.7866	2018	10	25	-1.053	-2.25209	11	56	5
-2.96968	53.7868	2018	10	25	-0.974	-2.29034	11	56	6
-2.96902	53.7869	2018	10	25	-1.76	-2.2883	11	56	8
-2.96934	53.7867	2018	10	25	-2.081	-2.3019	11	56	8
-2.9688	53.7874	2018	10	25	-2.213	-2.29945	11	56	17
-2.96933	53.7871	2018	10	25	-2.087	-2.28311	11	56	18
-2.96863	53.7858	2018	10	25	-2.354	-2.31301	11	56	19
-2.9697	53.7871	2018	10	25	-1.99	-2.27704	11	56	21
-2.96937	53.7871	2018	10	25	-1.858	-2.30846	11	56	23
-2.97037	53.788	2018	10	25	-2.327	-2.29497	11	56	28
-2.96959	53.7862	2018	10	25	-2.262	-2.29412	11	56	29
-2.96945	53.7868	2018	10	25	-1.797	-2.26612	11	56	30
-2.96947	53.786	2018	10	25	-0.58	-2.27485	11	56	31
-2.97059	53.7863	2018	10	25	-1.971	-2.22946	11	56	32
-2.97034	53.7864	2018	10	25	-1.375	-2.22927	11	56	37
-2.97013	53.7863	2018	10	25	-2.048	-2.25392	11	56	40
-2.9694	53.7884	2018	10	25	-2.214	-2.33544	11	56	43
-2.96977	53.787	2018	10	25	-1.4	-2.29242	11	56	47
-2.96948	53.7862	2018	10	25	-0.961	-2.24557	11	56	48
-2.9694	53.7867	2018	10	25	-1.226	-2.29223	11	56	57
-2.96938	53.7869	2018	10	25	-2.03	-2.27108	11	57	1
-2.96938	53.7874	2018	10	25	-2.034	-2.31598	11	57	4
-2.96945	53.7873	2018	10	25	-2.116	-2.30608	11	57	5
-2.96963	53.7869	2018	10	25	-2.282	-2.33293	11	57	5
-2.9663	53.7861	2018	10	25	-2.315	-2.32637	11	57	8
-2.96937	53.7869	2018	10	25	-1.993	-2.27135	11	57	10
-2.96979	53.7863	2018	10	25	-2.309	-2.27835	11	57	12
-2.96942	53.7871	2018	10	25	-2.165	-2.27472	11	57	16
-2.97035	53.7878	2018	10	25	-2.245	-2.23364	11	57	17
-2.96961	53.7863	2018	10	25	-2.209	-2.29068	11	57	18
-2.96964	53.786	2018	10	25	-2.388	-2.24171	11	57	18
-2.96949	53.7867	2018	10	25	-1.846	-2.25736	11	57	21
-2.96983	53.7864	2018	10	25	-1	-2.24954	11	57	23
-2.96959	53.7864	2018	10	25	-1.107	-2.2355	11	57	26
-2.9696	53.7859	2018	10	25	-2.154	-2.25916	11	57	28
-2.96919	53.7867	2018	10	25	-1.086	-2.27455	11	57	31
-2.96834	53.787	2018	10	25	-2.083	-2.24853	11	57	33
-2.96878	53.7875	2018	10	25	-2.29	-2.30406	11	57	35
-2.97021	53.7866	2018	10	25	-2.263	-2.23884	11	57	41
-2.96974	53.7867	2018	10	25	-2.094	-2.23143	11	57	43
-2.96849	53.7873	2018	10	25	-2.261	-2.29655	11	57	44
-2.96914	53.7868	2018	10	25	-2.205	-2.23528	11	57	51
-2.96942	53.7865	2018	10	25	-1.66	-2.26151	11	57	59
-2.96935	53.7869	2018	10	25	-2.148	-2.27676	11	58	0
-2.96828	53.7871	2018	10	25	-2.217	-2.25906	11	58	0
-2.97016	53.7864	2018	10	25	-1.4	-2.29572	11	58	2
-2.9697	53.7861	2018	10	25	-2.151	-2.24881	11	58	4
-2.96842	53.7866	2018	10	25	-2.266	-2.37822	11	58	7
-2.96974	53.7871	2018	10	25	-1.436	-2.29377	11	58	9
-2.9694	53.7869	2018	10	25	-2.039	-2.25746	11	58	16
-2.96891	53.7857	2018	10	25	-2.196	-2.27628	11	58	17
-2.96869	53.7864	2018	10	25	-2.215	-2.25421	11	58	19
-2.96949	53.7869	2018	10	25	-1.274	-2.30314	11	58	21
-2.97002	53.7865	2018	10	25	-1.927	-2.26507	11	58	22
-2.96904	53.7863	2018	10	25	-1.008	-2.22065	11	58	26
-2.96925	53.787	2018	10	25	-2.262	-2.30023	11	58	28
-2.96959	53.7867	2018	10	25	-0.875	-2.25657	11	58	30
-2.96912	53.7872	2018	10	25	-2.198	-2.27709	11	58	32
-2.96932	53.7868	2018	10	25	-2.013	-2.27475	11	58	33
-2.96959	53.787	2018	10	25	-1.734	-2.29712	11	58	34
-2.96936	53.7865	2018	10	25	-1.767	-2.26222	11	58	37
-2.96918	53.7869	2018	10	25	-2.176	-2.31505	11	58	37
-2.97002	53.7859	2018	10	25	-2.087	-2.22681	11	58	39
-2.96932	53.7867	2018	10	25	-1.876	-2.25887	11	58	43
-2.96941	53.7866	2018	10	25	-1.96	-2.24795	11	58	45
-2.96903	53.7873	2018	10	25	-2.27	-2.29432	11	58	51
-2.96942	53.7873	2018	10	25	-1.985	-2.24381	11	58	52
-2.96942	53.7869	2018	10	25	-2.035	-2.27282	11	58	53
-2.96886	53.787	2018	10	25	-2.01	-2.2418	11	58	55
-2.96947	53.7866	2018	10	25	-1.544	-2.26545	11	58	56
-2.96961	53.7861	2018	10	25	-2.079	-2.26211	11	58	59
-2.97008	53.7869	2018	10	25	-2.247	-2.31505	11	59	0
-2.96972	53.7871	2018	10	25	-1.407	-2.2958	11	59	1
-2.96986	53.7871	2018	10	25	-1.197	-2.2567	11	59	2
-2.96926	53.7861	2018	10	25	-2.315	-2.31223	11	59	7
-2.96809	53.7868	2018	10	25	-2.033	-2.29026	11	59	8
-2.96983	53.7861	2018	10	25	-2.199	-2.26061	11	59	9
-2.96921	53.7872	2018	10	25	-2.194	-2.31907	11	59	11
-2.96953	53.7864	2018	10	25	-1.695	-2.22523	11	59	15
-2.97014	53.7866	2018	10	25	-2.33	-2.25897	11	59	15
-2.96934	53.7869	2018	10	25	-2.104	-2.26192	11	59	17
-2.96861	53.787	2018	10	25	-2.371	-2.27945	11	59	19
-2.968	53.7848	2018	10	25	-2.285	-2.36227	11	59	24
-2.96928	53.7869	2018	10	25	-2.153	-2.30564	11	59	27
-2.96953	53.7866	2018	10	25	-1.601	-2.24288	11	59	30
-2.96918	53.7866	2018	10	25	-0.5	-2.28437	11	59	35
-2.96925	53.7869	2018	10	25	-1.993	-2.25275	11	59	39
-2.96851	53.7871	2018	10	25	-2.25	-2.31834	11	59	40
-2.97033	53.7865	2018	10	25	-1.993	-2.22345	11	59	42
-2.96952	53.787	2018	10	25	-2.064	-2.25895	11	59	44
-2.96652	53.7866	2018	10	25	-2.52	-2.31327	11	59	44
-2.96928	53.787	2018	10	25	-1.853	-2.25468	11	59	48
-2.96871	53.7871	2018	10	25	-2.142	-2.27358	11	59	49
-2.96956	53.7864	2018	10	25	-1.16	-2.24639	11	59	52
-2.96926	53.787	2018	10	25	-1.824	-2.29612	11	59	54
-2.96945	53.787	2018	10	25	-2.078	-2.27328	11	59	55
-2.96889	53.7873	2018	10	25	-2.078	-2.27027	11	59	56
-2.96934	53.7867	2018	10	25	-1.865	-2.26851	11	59	59
-2.97015	53.7863	2018	10	25	-1.67	-2.23819	12	0	3
-2.97053	53.7867	2018	10	25	-2.182	-2.34732	12	0	5
-2.96937	53.7867	2018	10	25	-1.424	-2.23399	12	0	12
-2.96925	53.7869	2018	10	25	-2.04	-2.27684	12	0	13
-2.9682	53.7873	2018	10	25	-2.271	-2.30048	12	0	13
-2.96947	53.7872	2018	10	25	-2.193	-2.32301	12	0	16
-2.96905	53.787	2018	10	25	-2.302	-2.23302	12	0	19
-2.96872	53.787	2018	10	25	-2.203	-2.32706	12	0	21
-2.96945	53.7862	2018	10	25	-0.786	-2.24399	12	0	26
-2.97	53.7863	2018	10	25	-1.969	-2.26046	12	0	27
-2.96953	53.787	2018	10	25	-1.447	-2.2993	12	0	29
-2.96778	53.7865	2018	10	25	-2.374	-2.35868	12	0	30
-2.97041	53.788	2018	10	25	-2.21	-2.25766	12	0	34
-2.96839	53.7873	2018	10	25	-2.328	-2.34355	12	0	40
-2.96952	53.7865	2018	10	25	-1.559	-2.2415	12	0	41
-2.97083	53.7865	2018	10	25	-2.249	-2.3456	12	0	44
-2.96752	53.7874	2018	10	25	-2.345	-2.25026	12	0	51
-2.9695	53.7867	2018	10	25	-1.644	-2.24887	12	0	52
-2.96966	53.7858	2018	10	25	-2.239	-2.26708	12	0	53
-2.96783	53.7872	2018	10	25	-2.2	-2.36469	12	0	54
-2.9694	53.7868	2018	10	25	-2.167	-2.25637	12	0	57
-2.96758	53.7875	2018	10	25	-2.427	-2.35383	12	1	3
-2.96925	53.7865	2018	10	25	-2.068	-2.25111	12	1	4
-2.96899	53.7871	2018	10	25	-2.216	-2.30445	12	1	5
-2.96942	53.7871	2018	10	25	-2.315	-2.27804	12	1	8
-2.96791	53.7871	2018	10	25	-2.355	-2.36599	12	1	10
-2.96914	53.7874	2018	10	25	-2.147	-2.24213	12	1	11
-2.9695	53.7864	2018	10	25	-1.441	-2.24842	12	1	19
-2.96945	53.7868	2018	10	25	-1.249	-2.28715	12	1	23
-2.96879	53.7869	2018	10	25	-1.901	-2.26799	12	1	28
-2.97102	53.7876	2018	10	25	-2.26	-2.1904	12	1	31
-2.96938	53.7868	2018	10	25	-1.991	-2.25783	12	1	36
-2.97049	53.7876	2018	10	25	-2.146	-2.28362	12	1	38
-2.96944	53.7867	2018	10	25	-1.921	-2.25045	12	1	41
-2.96973	53.7863	2018	10	25	-2.205	-2.3025	12	1	41
-2.96956	53.7865	2018	10	25	-1.92	-2.25898	12	1	43
-2.96932	53.787	2018	10	25	-2.098	-2.27919	12	1	44
-2.96949	53.7868	2018	10	25	-2.055	-2.24576	12	1	46
-2.97041	53.7869	2018	10	25	-2.255	-2.24768	12	1	49
-2.9694	53.7867	2018	10	25	-1.832	-2.25468	12	1	51
-2.97007	53.7863	2018	10	25	-1.473	-2.29413	12	1	52
-2.9696	53.7872	2018	10	25	-1.942	-2.26548	12	1	55
-2.96915	53.7854	2018	10	25	-2.214	-2.25681	12	1	57
-2.96926	53.7871	2018	10	25	-2.159	-2.31095	12	1	58
-2.9694	53.7866	2018	10	25	-2.042	-2.25741	12	2	1
-2.96937	53.7873	2018	10	25	-2.075	-2.31451	12	2	2
-2.9689	53.7866	2018	10	25	-2.183	-2.36407	12	2	2
-2.96857	53.7866	2018	10	25	-2.165	-2.35789	12	2	5
-2.96949	53.787	2018	10	25	-1.965	-2.27385	12	2	6
-2.96959	53.7871	2018	10	25	-1.553	-2.27008	12	2	10
-2.96777	53.7875	2018	10	25	-2.39	-2.35854	12	2	11
-2.97057	53.7866	2018	10	25	-2.02	-2.31755	12	2	13
-2.96949	53.787	2018	10	25	-1.878	-2.2665	12	2	14
-2.96954	53.7868	2018	10	25	-1.56	-2.28178	12	2	20
-2.96946	53.7871	2018	10	25	-1.795	-2.30418	12	2	23
-2.96827	53.7873	2018	10	25	-2.377	-2.34637	12	2	27
-2.96919	53.787	2018	10	25	-2.08	-2.31303	12	2	28
-2.9704	53.7858	2018	10	25	-2.326	-2.26072	12	2	32
-2.96946	53.7871	2018	10	25	-2.059	-2.3113	12	2	33
