t,Magnitude,Latitude,Longitude,Depth,dt
1404.5,6.187,24.0,103.082,0.0,0.39000000000010004
1404.89,5.773,24.701,103.149,0.0,0.5199999999999818
1405.41,5.003,23.817,103.032,0.0,0.5599999999999454
1405.97,4.744,26.873,102.863,0.0,0.5899999999999181
1406.56,4.746,23.355,102.862,0.0,0.5099999999999909
1407.07,4.75,25.752,103.261,0.0,0.21000000000003638
1407.28,4.749,29.203,102.317,0.0,1.0299999999999727
1408.31,4.743,23.304,102.844,0.0,0.2699999999999818
1408.58,4.703,29.25,102.276,-12000.0,0.44000000000005457
1409.02,4.74,26.239,103.108,0.0,0.33999999999991815
1409.36,5.159,23.74,103.004,0.0,1.1400000000001
1410.5,4.747,26.186,103.124,0.0,0.7599999999999909
1411.26,4.714,23.329,102.853,-12000.0,0.34999999999990905
1411.61,4.715,25.86,103.268,-6000.0,0.07000000000016371
1411.68,4.75,25.885,103.256,0.0,0.2400000000000091
1411.92,5.621,26.034,103.185,0.0,0.13999999999987267
1412.06,5.006,27.717,102.348,0.0,0.03999999999996362
1412.1,4.748,23.329,102.853,0.0,0.20000000000004547
1412.3,4.746,23.406,102.881,0.0,1.6900000000000546
1413.99,4.72,29.277,102.278,-9000.0,0.35999999999989996
1414.35,4.715,23.278,102.834,-3000.0,1.8800000000001091
1416.23,4.75,26.009,103.197,0.0,0.5799999999999272
1416.81,5.152,27.048,102.744,-6000.0,0.10000000000013642
1416.91,4.75,29.253,102.291,0.0,0.5799999999999272
1417.49,4.746,28.064,102.209,0.0,0.14000000000010004
1417.63,5.887,23.355,102.862,-3000.0,0.5899999999999181
1418.22,5.16,25.212,103.212,0.0,0.20000000000004547
1418.42,4.998,23.868,103.051,0.0,0.9600000000000364
1419.38,4.72,29.115,102.268,-3000.0,1.209999999999809
1420.59,4.707,27.071,102.728,-3000.0,0.09000000000014552
1420.68,5.001,25.806,103.265,0.0,0.22000000000002728
1420.9,4.745,23.611,102.957,0.0,0.7400000000000091
1421.64,4.745,26.85,102.878,0.0,0.8299999999999272
1422.47,5.006,28.98,102.26,0.0,0.44000000000005457
1422.91,4.745,26.396,103.062,0.0,0.03999999999996362
1422.95,4.709,29.179,102.331,-3000.0,0.7200000000000273
1423.67,4.746,23.817,103.032,0.0,0.3999999999998636
1424.07,4.711,26.873,102.863,-3000.0,0.4900000000000091
1424.56,5.566,27.163,102.664,0.0,0.3400000000001455
1424.9,5.005,27.324,102.552,0.0,0.07999999999992724
1424.98,4.746,23.586,102.947,0.0,0.029999999999972715
1425.01,4.977,29.142,102.27,0.0,0.029999999999972715
1425.04,5.64,23.406,102.881,0.0,1.3700000000001182
1426.41,5.274,27.84,102.283,0.0,0.5299999999999727
1426.94,4.744,26.873,102.863,0.0,0.32999999999992724
1427.27,5.001,23.637,102.966,0.0,0.7999999999999545
1428.07,4.746,23.919,103.07,0.0,0.9800000000000182
1429.05,4.749,25.86,103.268,0.0,0.6200000000001182
1429.67,4.74,26.16,103.131,0.0,0.06999999999993634
1429.74,4.741,24.782,103.159,0.0,0.9100000000000819
1430.65,5.003,25.428,103.235,0.0,0.12999999999988177
1430.78,5.247,23.406,102.881,-3000.0,0.40000000000009095
1431.18,4.754,29.169,102.272,0.0,0.8099999999999454
1431.99,4.75,25.885,103.256,0.0,0.08999999999991815
1432.08,5.159,23.74,103.004,0.0,0.21000000000003638
1432.29,5.244,29.142,102.27,-6000.0,0.21000000000003638
1432.5,4.748,23.329,102.853,0.0,2.3099999999999454
1434.81,4.746,23.406,102.881,0.0,0.4600000000000364
1435.27,6.254,29.115,102.268,0.0,0.34999999999990905
1435.62,6.577,23.534,102.929,0.0,0.21000000000003638
1435.83,6.161,25.725,103.259,0.0,0.03999999999996362
1435.87,6.075,29.25,102.276,-3000.0,0.07000000000016371
1435.94,5.581,29.25,102.276,-12000.0,0.5499999999999545
1436.49,4.755,28.09,102.204,0.0,1.5899999999999181
1438.08,6.065,23.381,102.872,-3000.0,0.01999999999998181
1438.1,5.916,23.329,102.853,-6000.0,2.4300000000000637
1440.53,6.442,27.84,102.283,-3000.0,1.3099999999999454
1441.84,5.276,23.457,102.9,-3000.0,0.39000000000010004
1442.23,4.97,29.25,102.276,-12000.0,0.599999999999909
1442.83,4.717,25.885,103.256,-3000.0,1.3700000000001182
1444.2,5.003,25.725,103.259,0.0,0.8399999999999181
1445.04,4.97,29.142,102.27,-3000.0,0.2599999999999909
1445.3,5.002,23.534,102.929,0.0,0.03999999999996362
1445.34,4.721,28.09,102.204,-3000.0,0.2599999999999909
1445.6,5.812,27.791,102.309,0.0,1.5700000000001637
1447.17,5.868,25.959,103.221,0.0,0.6399999999998727
1447.81,5.655,26.85,102.878,0.0,2.6200000000001182
1450.43,4.744,26.873,102.863,0.0,0.06999999999993634
1450.5,5.005,25.186,103.209,0.0,0.8599999999999
1451.36,5.134,28.064,102.209,0.0,0.290000000000191
1451.65,4.745,28.98,102.26,0.0,2.240000000000009
1453.89,4.72,29.277,102.278,-9000.0,0.009999999999990905
1453.9,4.711,26.873,102.863,-3000.0,1.8099999999999454
1455.71,4.743,29.155,102.344,0.0,0.6199999999998909
1456.33,4.75,29.228,102.304,0.0,1.4800000000000182
1457.81,4.742,25.428,103.235,0.0,0.44000000000005457
1458.25,4.72,29.169,102.272,-6000.0,1.259999999999991
1459.51,4.754,28.953,102.259,0.0,0.5399999999999636
1460.05,4.75,26.034,103.185,0.0,0.06999999999993634
1460.12,4.753,28.198,102.196,0.0,0.0500000000001819
1460.17,4.708,29.179,102.331,-6000.0,0.7100000000000364
1460.88,4.745,23.381,102.872,0.0,1.25
1462.13,4.746,29.142,102.27,0.0,0.5199999999999818
1462.65,4.72,29.169,102.272,-15000.0,1.2899999999999636
1463.94,4.755,28.09,102.204,0.0,0.05999999999994543
1464.0,4.984,29.179,102.331,-3000.0,0.6400000000001
1464.64,4.75,25.779,103.263,0.0,0.12999999999988177
1464.77,4.744,26.804,102.91,0.0,0.9600000000000364
1465.73,5.006,25.671,103.254,0.0,0.30999999999994543
1466.04,4.745,26.396,103.062,0.0,0.2999999999999545
1466.34,5.289,25.725,103.259,0.0,0.09000000000014552
1466.43,4.997,23.483,102.91,0.0,2.1799999999998363
1468.61,4.753,29.196,102.273,0.0,0.21000000000003638
1468.82,4.983,25.885,103.256,0.0,0.9400000000000546
1469.76,4.721,28.09,102.204,-3000.0,0.03999999999996362
1469.8,4.748,23.329,102.853,0.0,0.14000000000010004
1469.94,4.74,26.343,103.077,0.0,0.6399999999998727
1470.58,5.003,25.482,103.24,0.0,1.4600000000000364
1472.04,4.743,23.534,102.929,0.0,1.6300000000001091
1473.67,4.749,25.86,103.268,0.0,0.2699999999999818
1473.94,4.741,24.782,103.159,0.0,0.19000000000005457
1474.13,5.158,26.827,102.894,0.0,0.5599999999999454
1474.69,5.365,29.007,102.262,0.0,1.1399999999998727
1475.83,5.008,25.509,103.242,0.0,0.7699999999999818
1476.6,4.746,28.064,102.209,0.0,0.4700000000000273
1477.07,4.749,25.186,103.209,0.0,1.3400000000001455
1478.41,4.721,29.169,102.272,-3000.0,0.31999999999993634
1478.73,4.743,23.432,102.891,0.0,0.07999999999992724
1478.81,4.753,29.115,102.268,0.0,0.5900000000001455
1479.4,5.162,29.034,102.264,0.0,1.509999999999991
1480.91,4.705,29.142,102.27,-3000.0,1.4399999999998272
1482.35,5.138,27.864,102.271,-3000.0,0.22000000000002728
1482.57,4.721,28.037,102.214,-6000.0,0.22000000000002728
1482.79,4.741,25.159,103.206,0.0,0.4800000000000182
1483.27,5.16,25.59,103.248,0.0,0.14000000000010004
1483.41,4.75,25.779,103.263,0.0,0.35999999999989996
1483.77,4.997,25.428,103.235,0.0,0.7200000000000273
1484.49,4.746,23.355,102.862,0.0,0.14000000000010004
1484.63,4.713,23.406,102.881,-3000.0,0.6299999999998818
1485.26,4.711,26.873,102.863,-3000.0,0.01999999999998181
1485.28,4.754,28.953,102.259,0.0,0.6600000000000819
1485.94,4.745,23.381,102.872,0.0,1.5799999999999272
1487.52,4.748,23.329,102.853,0.0,0.6900000000000546
1488.21,4.974,29.196,102.273,-9000.0,0.10999999999989996
1488.32,4.746,29.142,102.27,0.0,0.7000000000000455
1489.02,5.006,28.144,102.197,0.0,0.9400000000000546
1489.96,4.749,24.809,103.162,0.0,0.44000000000005457
1490.4,6.098,29.196,102.273,-3000.0,0.009999999999990905
1490.41,5.717,28.926,102.257,0.0,0.209999999999809
1490.62,5.296,23.457,102.9,-3000.0,0.41000000000008185
1491.03,4.75,25.885,103.256,0.0,0.7100000000000364
1491.74,4.748,23.56,102.938,0.0,0.11999999999989086
1491.86,5.002,25.833,103.267,0.0,0.13000000000010914
1491.99,5.573,25.536,103.244,0.0,0.2599999999999909
1492.25,5.006,28.764,102.236,0.0,0.43000000000006366
1492.68,5.63,29.169,102.272,0.0,0.2599999999999909
1492.94,5.0,25.105,103.199,0.0,1.0899999999999181
1494.03,4.704,27.84,102.283,-9000.0,0.0
1494.03,4.755,28.09,102.204,0.0,1.3099999999999454
1495.34,4.746,23.355,102.862,0.0,1.1400000000001
1496.48,4.743,29.155,102.344,0.0,0.20000000000004547
1496.68,5.157,26.804,102.91,0.0,0.13999999999987267
1496.82,4.749,25.051,103.192,0.0,0.03999999999996362
1496.86,4.75,25.698,103.256,0.0,0.10000000000013642
1496.96,4.975,29.196,102.273,-15000.0,0.029999999999972715
1496.99,4.749,24.674,103.145,0.0,0.2699999999999818
1497.26,5.144,29.25,102.276,-9000.0,1.009999999999991
1498.27,5.159,23.278,102.834,0.0,0.31999999999993634
1498.59,5.159,25.212,103.212,0.0,3.0800000000001546
1501.67,5.002,23.611,102.957,0.0,1.3399999999999181
1503.01,5.001,23.534,102.929,0.0,0.08999999999991815
1503.1,4.753,28.198,102.196,0.0,1.5199999999999818
1504.62,5.0,25.752,103.261,0.0,0.17000000000007276
1504.79,5.0,26.034,103.185,0.0,0.2400000000000091
1505.03,5.158,23.483,102.91,0.0,0.42000000000007276
1505.45,4.744,26.873,102.863,0.0,0.7699999999999818
1506.22,4.75,25.563,103.246,0.0,0.17000000000007276
1506.39,4.745,26.526,103.023,0.0,0.10999999999989996
1506.5,5.366,28.064,102.209,-3000.0,0.20000000000004547
1506.7,5.158,23.355,102.862,0.0,0.10999999999989996
1506.81,4.741,24.782,103.159,0.0,0.049999999999954525
1506.86,4.965,29.223,102.275,-9000.0,0.6700000000000728
1507.53,4.745,29.25,102.276,0.0,0.9700000000000273
1508.5,4.75,25.509,103.242,0.0,0.7899999999999636
1509.29,5.363,29.179,102.331,-3000.0,0.7100000000000364
1510.0,5.154,26.396,103.062,0.0,0.4700000000000273
1510.47,5.002,25.885,103.256,0.0,0.21000000000003638
1510.68,4.713,23.406,102.881,-3000.0,0.4099999999998545
1511.09,4.746,23.637,102.966,0.0,0.4500000000000455
1511.54,5.937,25.644,103.252,0.0,1.400000000000091
1512.94,4.743,23.765,103.014,0.0,0.5599999999999454
1513.5,4.979,28.064,102.209,0.0,1.5199999999999818
1515.02,4.703,23.381,102.872,-3000.0,0.2899999999999636
1515.31,4.747,26.186,103.124,0.0,0.12000000000011823
1515.43,5.12,26.873,102.863,-6000.0,0.2599999999999909
1515.69,4.745,28.98,102.26,0.0,0.10999999999989996
1515.8,5.616,23.509,102.919,0.0,0.8800000000001091
1516.68,5.702,25.105,103.199,0.0,1.7899999999999636
1518.47,5.642,23.278,102.834,0.0,1.2000000000000455
1519.67,4.75,25.455,103.237,0.0,0.8299999999999272
1520.5,6.34,29.115,102.268,0.0,0.049999999999954525
1520.55,5.863,24.809,103.162,0.0,0.3300000000001546
1520.88,5.63,29.277,102.278,0.0,0.75
1521.63,5.628,23.894,103.061,0.0,0.15999999999985448
1521.79,5.19,25.779,103.263,0.0,0.39000000000010004
1522.18,5.01,28.144,102.197,0.0,0.10999999999989996
1522.29,5.158,25.212,103.212,0.0,0.009999999999990905
1522.3,5.271,26.804,102.91,0.0,0.16000000000008185
1522.46,5.0,23.637,102.966,0.0,0.44000000000005457
1522.9,4.743,23.534,102.929,0.0,0.6999999999998181
1523.6,4.75,25.536,103.244,0.0,2.400000000000091
1526.0,4.712,23.355,102.862,-12000.0,0.31999999999993634
1526.32,4.993,27.864,102.271,-3000.0,0.37000000000011823
1526.69,4.743,23.483,102.91,0.0,0.5099999999999909
1527.2,4.749,24.836,103.165,0.0,0.6599999999998545
1527.86,4.754,29.007,102.262,0.0,0.3000000000001819
1528.16,4.717,25.885,103.256,-3000.0,0.849999999999909
1529.01,4.745,28.171,102.197,0.0,0.029999999999972715
1529.04,4.747,27.094,102.712,0.0,0.4600000000000364
1529.5,4.749,27.002,102.775,0.0,0.900000000000091
1530.4,4.75,26.034,103.185,0.0,0.03999999999996362
1530.44,4.721,29.034,102.264,-3000.0,0.8699999999998909
1531.31,5.002,24.701,103.149,0.0,1.2000000000000455
1532.51,5.367,25.59,103.248,0.0,0.4900000000000091
1533.0,5.447,25.86,103.268,0.0,0.049999999999954525
1533.05,4.713,23.355,102.862,-3000.0,0.4500000000000455
1533.5,4.75,26.084,103.161,0.0,0.21000000000003638
1533.71,5.0,23.355,102.862,0.0,0.4700000000000273
1534.18,5.547,23.278,102.834,0.0,1.3199999999999363
1535.5,4.743,29.155,102.344,0.0,0.31999999999993634
1535.82,4.75,27.717,102.348,0.0,1.3200000000001637
1537.14,5.005,25.509,103.242,0.0,0.1999999999998181
1537.34,5.148,25.885,103.256,0.0,0.11000000000012733
1537.45,5.001,24.782,103.159,0.0,0.6599999999998545
1538.11,5.002,24.863,103.169,0.0,0.8800000000001091
1538.99,4.741,25.078,103.196,0.0,0.14000000000010004
1539.13,4.748,23.278,102.834,0.0,0.1799999999998363
1539.31,4.748,23.457,102.9,0.0,2.400000000000091
1541.71,4.701,23.483,102.91,-3000.0,0.4900000000000091
1542.2,4.961,27.84,102.283,-3000.0,0.06999999999993634
1542.27,4.753,28.469,102.194,0.0,0.44000000000005457
1542.71,4.713,23.355,102.862,-3000.0,0.43000000000006366
1543.14,5.168,28.117,102.199,-3000.0,0.8199999999999363
1543.96,4.707,27.071,102.728,-9000.0,0.8899999999998727
1544.85,4.712,23.355,102.862,-15000.0,0.08000000000015461
1544.93,5.269,25.885,103.256,-3000.0,1.0
1545.93,4.721,29.169,102.272,-3000.0,0.009999999999990905
1545.94,4.746,23.637,102.966,0.0,0.049999999999954525
1545.99,4.709,29.179,102.331,-3000.0,0.5899999999999181
1546.58,4.711,26.873,102.863,-3000.0,0.6600000000000819
1547.24,4.749,25.212,103.212,0.0,0.8599999999999
1548.1,4.742,25.833,103.267,0.0,0.2699999999999818
1548.37,4.711,26.873,102.863,-6000.0,0.08000000000015461
1548.45,5.257,26.804,102.91,0.0,0.11999999999989086
1548.57,4.72,28.144,102.197,-6000.0,0.11000000000012733
1548.68,5.157,23.483,102.91,0.0,0.09999999999990905
1548.78,4.746,28.872,102.252,0.0,0.029999999999972715
1548.81,4.747,27.84,102.283,0.0,1.2200000000000273
1550.03,5.165,28.198,102.196,0.0,0.41000000000008185
1550.44,4.749,25.186,103.209,0.0,0.2400000000000091
1550.68,4.746,23.688,102.985,0.0,0.32999999999992724
1551.01,4.749,25.347,103.229,0.0,0.15000000000009095
1551.16,4.745,23.381,102.872,0.0,0.5599999999999454
1551.72,4.746,28.064,102.209,0.0,0.03999999999996362
1551.76,4.75,25.885,103.256,0.0,0.6200000000001182
1552.38,4.745,23.611,102.957,0.0,0.12999999999988177
1552.51,4.742,29.179,102.331,0.0,0.049999999999954525
1552.56,4.744,26.758,102.941,0.0,0.2899999999999636
1552.85,4.745,26.396,103.062,0.0,0.40000000000009095
1553.25,4.704,28.872,102.252,-3000.0,0.43000000000006366
1553.68,4.745,26.526,103.023,0.0,0.03999999999996362
1553.72,4.746,23.406,102.881,0.0,0.2599999999999909
1553.98,4.75,26.034,103.185,0.0,0.08999999999991815
1554.07,4.741,25.132,103.202,0.0,0.5600000000001728
1554.63,5.375,25.59,103.248,0.0,0.2599999999999909
1554.89,5.311,25.293,103.222,0.0,0.1799999999998363
1555.07,5.004,29.142,102.27,0.0,0.37000000000011823
1555.44,4.75,25.984,103.209,0.0,0.4600000000000364
1555.9,4.716,29.228,102.304,-6000.0,0.2300000000000182
1556.13,4.715,23.278,102.834,-3000.0,0.4499999999998181
1556.58,4.743,23.304,102.844,0.0,0.5099999999999909
1557.09,4.741,23.973,103.079,0.0,0.21000000000003638
1557.3,5.284,26.239,103.108,0.0,0.22000000000002728
1557.52,5.495,27.913,102.245,0.0,0.16000000000008185
1557.68,4.742,26.317,103.085,0.0,0.11999999999989086
1557.8,4.749,25.86,103.268,0.0,0.5599999999999454
1558.36,4.741,24.701,103.149,0.0,0.5500000000001819
1558.91,4.749,25.105,103.199,0.0,0.13999999999987267
1559.05,5.158,23.868,103.051,0.0,0.12000000000011823
1559.17,4.743,23.765,103.014,0.0,0.1799999999998363
1559.35,4.714,23.278,102.834,-9000.0,0.4500000000000455
1559.8,4.981,26.873,102.863,0.0,0.6600000000000819
1560.46,5.288,25.455,103.237,0.0,0.12999999999988177
1560.59,4.721,29.088,102.267,-3000.0,0.060000000000172804
1560.65,5.351,23.432,102.891,0.0,0.7199999999997999
1561.37,5.602,28.09,102.204,-3000.0,0.03000000000020009
1561.4,5.177,23.278,102.834,0.0,0.029999999999972715
1561.43,4.74,26.474,103.038,0.0,0.33999999999991815
1561.77,4.745,29.061,102.265,0.0,0.22000000000002728
1561.99,4.748,23.329,102.853,0.0,1.0199999999999818
1563.01,4.754,29.169,102.272,0.0,0.07999999999992724
1563.09,4.751,28.764,102.236,0.0,0.08000000000015461
1563.17,5.001,24.782,103.159,0.0,0.4199999999998454
1563.59,4.748,23.791,103.023,0.0,0.01999999999998181
1563.61,4.714,23.329,102.853,-15000.0,0.19000000000005457
1563.8,5.374,25.051,103.192,0.0,0.049999999999954525
1563.85,4.749,25.051,103.192,0.0,0.17000000000007276
1564.02,4.72,29.169,102.272,-6000.0,0.36000000000012733
1564.38,4.969,23.355,102.862,-12000.0,0.2999999999999545
1564.68,4.741,25.725,103.259,0.0,0.32999999999992724
1565.01,4.749,29.203,102.317,0.0,0.7899999999999636
1565.8,5.001,25.91,103.245,0.0,0.03999999999996362
1565.84,4.997,26.343,103.077,0.0,0.14000000000010004
1565.98,6.97,23.663,102.976,0.0,0.049999999999954525
1566.03,5.979,23.868,103.051,-3000.0,0.11000000000012733
1566.14,5.474,23.714,102.995,0.0,2.709999999999809
1568.85,4.986,23.355,102.862,-3000.0,3.7800000000002
1572.63,4.97,29.142,102.27,-3000.0,0.08999999999991815
1572.72,4.749,27.071,102.728,0.0,0.22000000000002728
1572.94,4.742,25.617,103.25,0.0,0.2300000000000182
1573.17,4.704,27.84,102.283,-9000.0,2.3599999999999
1575.53,4.75,25.698,103.256,0.0,1.3199999999999363
1576.85,5.142,29.155,102.344,0.0,0.42000000000007276
1577.27,5.01,28.144,102.197,0.0,1.1800000000000637
1578.45,5.005,28.198,102.196,0.0,0.08999999999991815
1578.54,4.717,23.946,103.076,-3000.0,2.4300000000000637
1580.97,7.127,29.115,102.268,0.0,0.30999999999994543
1581.28,6.438,23.586,102.947,-3000.0,2.4600000000000364
1583.74,5.954,25.885,103.256,-3000.0,0.17000000000007276
1583.91,5.563,26.059,103.173,0.0,0.459999999999809
1584.37,4.751,27.373,102.527,0.0,0.22000000000002728
1584.59,4.746,28.738,102.233,0.0,0.6900000000000546
1585.28,4.754,29.088,102.267,0.0,0.6300000000001091
1585.91,5.816,29.142,102.27,-12000.0,1.7999999999999545
1587.71,5.947,27.071,102.728,-6000.0,0.06999999999993634
1587.78,5.788,25.806,103.265,0.0,0.6600000000000819
1588.44,4.744,26.134,103.139,0.0,0.37999999999988177
1588.82,5.0,23.406,102.881,0.0,0.7999999999999545
1589.62,4.72,29.223,102.275,-12000.0,0.12000000000011823
1589.74,4.966,27.594,102.412,-6000.0,1.2000000000000455
1590.94,4.71,26.873,102.863,-9000.0,4.619999999999891
1595.56,5.135,23.355,102.862,0.0,1.1900000000000546
1596.75,5.287,23.688,102.985,0.0,0.15000000000009095
1596.9,6.568,27.717,102.348,-3000.0,0.2999999999999545
1597.2,6.319,27.815,102.296,-3000.0,0.20000000000004547
1597.4,5.888,23.688,102.985,0.0,0.6999999999998181
1598.1,5.63,29.115,102.268,0.0,4.220000000000027
1602.32,5.897,27.791,102.309,-6000.0,2.6200000000001182
1604.94,5.724,23.304,102.844,-3000.0,0.6099999999999
1605.55,4.72,29.115,102.268,-3000.0,0.6700000000000728
1606.22,5.159,23.765,103.014,0.0,0.7999999999999545
1607.02,4.72,29.034,102.264,-12000.0,1.1700000000000728
1608.19,4.75,23.946,103.076,0.0,0.22000000000002728
1608.41,5.272,23.406,102.881,0.0,0.2300000000000182
1608.64,5.011,29.115,102.268,0.0,0.5399999999999636
1609.18,5.35,29.203,102.317,0.0,0.25
1609.43,4.716,25.86,103.268,-3000.0,0.3999999999998636
1609.83,4.72,29.277,102.278,-9000.0,0.37000000000011823
1610.2,6.0,23.304,102.844,0.0,2.4400000000000546
1612.64,5.676,23.586,102.947,0.0,0.25
1612.89,4.743,23.304,102.844,0.0,1.2799999999999727
1614.17,4.742,25.91,103.245,0.0,0.4299999999998363
1614.6,4.746,23.919,103.07,0.0,1.8900000000001
1616.49,5.152,25.885,103.256,-3000.0,0.30999999999994543
1616.8,4.741,25.159,103.206,0.0,0.25
1617.05,4.748,27.471,102.476,0.0,0.8600000000001273
1617.91,4.742,25.617,103.25,0.0,0.8899999999998727
1618.8,4.75,25.698,103.256,0.0,0.44000000000005457
1619.24,4.72,29.223,102.275,-6000.0,0.6700000000000728
1619.91,4.713,23.355,102.862,-3000.0,0.15999999999985448
1620.07,4.745,29.25,102.276,0.0,1.4200000000000728
1621.49,5.439,23.586,102.947,-3000.0,0.15000000000009095
1621.64,5.286,29.179,102.331,0.0,0.13999999999987267
1621.78,4.742,29.179,102.331,0.0,0.38000000000010914
1622.16,5.002,27.117,102.696,0.0,0.959999999999809
1623.12,4.754,28.791,102.24,0.0,1.0800000000001546
1624.2,5.358,23.663,102.976,0.0,0.10999999999989996
1624.31,4.715,25.86,103.268,-12000.0,0.9700000000000273
1625.28,5.159,23.329,102.853,0.0,1.6400000000001
1626.92,5.266,29.228,102.304,-6000.0,0.9199999999998454
1627.84,4.749,25.86,103.268,0.0,0.040000000000190994
1627.88,4.715,23.329,102.853,-3000.0,0.6699999999998454
1628.55,5.182,23.765,103.014,0.0,0.38000000000010914
1628.93,5.328,23.406,102.881,-3000.0,0.5599999999999454
1629.49,4.742,26.059,103.173,0.0,0.049999999999954525
1629.54,4.743,23.765,103.014,0.0,0.7100000000000364
1630.25,4.75,25.959,103.221,0.0,0.39000000000010004
1630.64,5.004,28.953,102.259,0.0,0.5899999999999181
1631.23,4.715,23.509,102.919,-3000.0,0.40000000000009095
1631.63,4.716,25.86,103.268,-3000.0,0.37999999999988177
1632.01,4.715,23.56,102.938,-3000.0,0.35999999999989996
1632.37,4.75,25.563,103.246,0.0,1.1200000000001182
1633.49,4.717,23.946,103.076,-3000.0,0.6299999999998818
1634.12,5.16,23.304,102.844,0.0,0.020000000000209184
1634.14,4.744,26.134,103.139,0.0,0.0
1634.14,4.703,29.25,102.276,-9000.0,0.12999999999988177
1634.27,4.705,28.064,102.209,-3000.0,0.09999999999990905
1634.37,4.715,23.74,103.004,-3000.0,0.44000000000005457
1634.81,4.75,23.946,103.076,0.0,0.900000000000091
1635.71,4.703,29.25,102.276,-15000.0,1.2699999999999818
1636.98,4.963,23.329,102.853,-3000.0,0.6099999999999
1637.59,4.72,29.223,102.275,-9000.0,0.6400000000001
1638.23,4.703,29.25,102.276,-6000.0,0.4900000000000091
1638.72,4.75,25.455,103.237,0.0,0.36999999999989086
1639.09,4.753,29.115,102.268,0.0,0.18000000000006366
